YEAR,SN,PRECIPITATION,TEMPERATURE,IRI,INITIAL_IRI,STATION_ID,AGE,ACCUMULATED_AADTT
2004,3.400000095,1264.199951,20.5,1.431120024,0.903600013,48_0901,9,6833
2005,3.400000095,533.2000122,21.20000076,1.512640018,0.903600013,48_0901,10,7754
2006,3.400000095,519.2999878,21.89999962,1.594160013,0.903600013,48_0901,11,9304
2007,3.400000095,1386.900024,20.10000038,1.675680008,0.903600013,48_0901,12,10904
2008,3.400000095,365.1000061,21.5,1.757200003,0.903600013,48_0901,13,12311
2009,3.400000095,651.5,22.39999962,1.633100009,0.903600013,48_0901,14,13792
2010,3.400000095,667.9000244,20.5,1.509000015,0.903600013,48_0901,15,15346
2011,3.400000095,355.3999939,22.10000038,1.558350015,0.903600013,48_0901,16,16974
2012,3.400000095,750.5,20.89999962,1.607700014,0.903600013,48_0901,17,18675
2013,3.400000095,758.5,20.60000038,1.657050014,0.903600013,48_0901,18,20450
2014,3.400000095,681.7000122,20.5,1.706400013,0.903600013,48_0901,19,22298
2015,3.400000095,1100.5,20.79999924,1.804199982,0.903600013,48_0901,20,24220
2016,3.400000095,1099,21.20000076,1.900200009,0.903600013,48_0901,21,26215
1996,3.099999905,474,20.79999924,0.713000011,0.713000011,48_0902,1,874
1997,3.099999905,958.4000244,19.70000076,0.741300008,0.713000011,48_0902,2,1774
1998,3.099999905,990.5999756,21.20000076,0.769600004,0.713000011,48_0902,3,2289
1999,3.099999905,478.5,21.29999924,0.7979,0.713000011,48_0902,4,2915
2000,3.099999905,893.5,21,0.826199996,0.713000011,48_0902,5,3502
2001,3.099999905,1016,20.39999962,0.858099997,0.713000011,48_0902,6,4212
2002,3.099999905,1136.199951,20.20000076,0.889999998,0.713000011,48_0902,7,4980
2003,3.099999905,734.7000122,20.29999924,0.888999999,0.713000011,48_0902,8,5915
2004,3.099999905,1264.199951,20.5,0.974239998,0.713000011,48_0902,9,6833
2005,3.099999905,533.2000122,21.20000076,1.059479997,0.713000011,48_0902,10,7754
2006,3.099999905,519.2999878,21.89999962,1.144719996,0.713000011,48_0902,11,9304
2007,3.099999905,1386.900024,20.10000038,1.229959996,0.713000011,48_0902,12,10904
2008,3.099999905,365.1000061,21.5,1.315199995,0.713000011,48_0902,13,12311
2009,3.099999905,651.5,22.39999962,1.155799997,0.713000011,48_0902,14,13792
2010,3.099999905,667.9000244,20.5,0.996399999,0.713000011,48_0902,15,15346
2011,3.099999905,355.3999939,22.10000038,0.997499993,0.713000011,48_0902,16,16974
